TERM	SYMBOL	CATEGORY	LIST
Wnt	WIF1		Manuela
Hippo	WNT1		Manuela
mTOR	WNT1		Manuela
Wnt	WNT1		Manuela
Hippo	WNT10A		Manuela
mTOR	WNT10A		Manuela
Wnt	WNT10A		Manuela
Hippo	WNT10B		Manuela
mTOR	WNT10B		Manuela
Wnt	WNT10B		Manuela
Hippo	WNT11		Manuela
mTOR	WNT11		Manuela
Wnt	WNT11		Manuela
Hippo	WNT16		Manuela
mTOR	WNT16		Manuela
Wnt	WNT16		Manuela
Hippo	WNT2		Manuela
mTOR	WNT2		Manuela
Wnt	WNT2		Manuela
Hippo	WNT2B		Manuela
mTOR	WNT2B		Manuela
Wnt	WNT2B		Manuela
Hippo	WNT3		Manuela
mTOR	WNT3		Manuela
Wnt	WNT3		Manuela
Hippo	WNT3A		Manuela
mTOR	WNT3A		Manuela
Wnt	WNT3A		Manuela
Hippo	WNT4		Manuela
mTOR	WNT4		Manuela
Thyroid hormone	WNT4		Manuela
Wnt	WNT4		Manuela
Hippo	WNT5A		Manuela
mTOR	WNT5A		Manuela
Wnt	WNT5A		Manuela
Hippo	WNT5B		Manuela
mTOR	WNT5B		Manuela
Wnt	WNT5B		Manuela
Hippo	WNT6		Manuela
mTOR	WNT6		Manuela
Wnt	WNT6		Manuela
Hippo	WNT7A		Manuela
mTOR	WNT7A		Manuela
Wnt	WNT7A		Manuela
Hippo	WNT7B		Manuela
mTOR	WNT7B		Manuela
Wnt	WNT7B		Manuela
Hippo	WNT8A		Manuela
mTOR	WNT8A		Manuela
Wnt	WNT8A		Manuela
Hippo	WNT8B		Manuela
mTOR	WNT8B		Manuela
Wnt	WNT8B		Manuela
Hippo	WNT9A		Manuela
mTOR	WNT9A		Manuela
Wnt	WNT9A		Manuela
Hippo	WNT9B		Manuela
mTOR	WNT9B		Manuela
Wnt	WNT9B		Manuela
Hippo	WTIP		Manuela
Hippo	WWC1		Manuela
Hippo	WWTR1		Manuela
Chemokine	XCL1		Manuela
Cytokine-cytokine receptor interaction	XCL1		Manuela
Chemokine	XCL2		Manuela
Cytokine-cytokine receptor interaction	XCL2		Manuela
Chemokine	XCR1		Manuela
Cytokine-cytokine receptor interaction	XCR1		Manuela
NF-kappa B	XIAP		Manuela
Hippo	YAP1		Manuela
Cell cycle	YWHAB		Manuela
Hippo	YWHAB		Manuela
PI3K-Akt	YWHAB		Manuela
Cell cycle	YWHAE		Manuela
Hippo	YWHAE		Manuela
PI3K-Akt	YWHAE		Manuela
Cell cycle	YWHAG		Manuela
Hippo	YWHAG		Manuela
PI3K-Akt	YWHAG		Manuela
Cell cycle	YWHAH		Manuela
Hippo	YWHAH		Manuela
PI3K-Akt	YWHAH		Manuela
Cell cycle	YWHAQ		Manuela
Hippo	YWHAQ		Manuela
PI3K-Akt	YWHAQ		Manuela
Cell cycle	YWHAZ		Manuela
Hippo	YWHAZ		Manuela
PI3K-Akt	YWHAZ		Manuela
NF-kappa B	ZAP70		Manuela
Ras	ZAP70		Manuela
Cell cycle	ZBTB17		Manuela
TGF-beta	ZFYVE16		Manuela
TGF-beta	ZFYVE9		Manuela
p53	ZMAT3		Manuela
